race,gender,persona_string,persona_type,model,group,marked_words,classifier_words,amount_marked_words,amount_classifier_words
Middle-Eastern,M,3rd,dem_descr,gemma-3-27b-it,Middle-EasternM,"['arabic', 'omar', 'muslim', 'palestinianamerican', 'children', 'assalamu', 'alaykum', 'oud', 'hospitality', 'faith', 'practicing', 'strong', 'hails', 'near', 'coffee', 'hassan', 'village', 'dearborn', 'generosity', 'michigan', 'guiding', 'palestinian', 'lebanon', 'maqluba', 'guides', 'palestine', 'layla', 'family', 'khalil', 'heritage', 'warmth', 'proud', 'father', 'jerusalem', 'grandfather', 'compassion', 'yasmin', 'brooklyn', 'olive', 'respect', 'blend', 'ramallah', 'carry', 'offering', 'poetry', 'backgammon', 'love', 'structural', 'life', 'born', 'fluently', 'sami', 'french', 'speak', 'deeply', 'complexities', 'raised', 'resilience', 'wonderful', 'peace', 'carpenter', 'mahmoud', 'ethics', 'homeland', 'hopeful', 'darwish', 'community', 'mansaf', 'samir', 'situation', 'york', 'ingrained', 'beirut', 'thoughtful', 'hope', 'building', 'trimmed', 'bridge', 'tradition', 'reserved', 'sharing', 'trade', 'culture', 'nablus', 'food', 'modern', 'calm', 'designing', 'smell', 'values', 'islam', 'groves', 'preferring']","['assalamu', 'alaykum', 'omar', 'hospitality', 'someone', 'blend', 'palestinianamerican', 'lebanon', 'oud', 'coffee']",93,10
Hispanic,M,3rd,dem_descr,gemma-3-27b-it,HispanicM,"['la', 'soy', 'el', 'en', 'que', 'mi', 'mis', 'siempre', 'pero', 'hombre', 'aunque', 'tengo', 'gusta', 'orgulloso', 'los', 'trabajador', 'familia', 'poco', 'aos', 'como', 'las', 'una', 'es', 'por', 'catlico', 'trabajo', 'lo', 'vida', 'considero', 'terco', 'hijos', 'veces', 'para', 'sentido', 'msica', 'puertorriqueas', 'padre', 'races', 'respeto', 'buena', 'mucho', 'del', 'pelo', 'buen', 'especialmente', 'leal', 'salsa', 'bisbol', 'nacido', 'criado', 'trato', 'edad', 'fe', 'cosas', 'gandules', 'arroz', 'oscuro', 'valoro', 'apasionado', 'complexin', 'mediana', 'al', 'manos', 'cuando', 'dispuesto', 'platos', 'sencillo', 'amigos', 'ojos', 'bastante', 'pernil', 'estoy', 'comida', 'encanta', 'esposa', 'honestidad', 'alto', 'bien', 'tambin', 'algo', 'ser', 'sienes', 'aprend', 'honesto', 'mejor', 'hacer', 'fuerte', 'cocinar', 'ingeniero', 'oficio', 'jugando', 'buenas', 'intento', 'disfruto', 'alrededor', 'tantos', 'tiempo', 'perfecto', 'latino', 'familiar', 'empieza', 'ya', 'marrones', 'abuelo', 'reservado', 'fantico', 'puedo', 'corazn', 'nietos', 'intenciones', 'rer', 'ms', 'mantener', 'corto', 'caf', 'muy', 'principio', 'rico', 'canoso', 'herencia', 'dos', 'ftbol', 'todo', 'testarudo', 'comunidad', 'puerto', 'pasar', 'ver', 'ahora', 'sarcstico', 'tranquilo', 'yankees', 'baloncesto', 'ricardo', 'barba', 'cincuenta', 'abuela', 'dems', 'isla', 'lechn', 'padres', 'buscando', 'se', 'construccin', 'resultado', 'semana', 'piel', 'duro', 'reggaeton', 'electricista', 'muchos', 'ayudar', 'lealtad', 'morena', 'mantenerme', 'practicante', 'enorgullece', 'cuarenta', 'conversacin', 'creo', 'tipo', 'sobre', 'construir', 'cafs', 'vivir', 'desde', 'carpintero', 'vez', 'alvarez', 'alguien', 'amigo', 'asado', 'fines', 'robusta', 'problemas', 'pesar', 'historias', 'gente', 'mundo', 'valora', 'cultura', 'latinos', 'resumen', 'apegado', 'canas', 'trabajando', 'sol', 'civil', 'ellos', 'admito', 'esfuerzo', 'antes', 'importante', 'quizs', 'estados', 'futuro', 'haciendo', 'su', 'da', 'dira', 'arrugan', 'nac', 'responsable', 'activo', 'casi', 'algunas', 'pasin', 'resolver', 'errores', 'mecnico', 'son', 'unidos', 'bronx', 'moreno', 'sofia', 'tradicionales', 'sonro', 'ligeramente', 'canear', 'gran', 'mxico', 'dividido', 'tradiciones', 'esposo', 'disfrutar', 'bolero', 'chicago', 'persona', 'mariachi', 'cual', 'era', 'bueno', 'cabello', 'callosas', 'nostlgico', 'ocho', 'profundas', 'valores', 'media']","['hombre', 'american', 'orgulloso', 'ricardo', 'hands', '38', 'good', 'carpenter', 'alrededor', 'trabajador']",239,10
White,N,3rd,dem_descr,gemma-3-27b-it,WhiteN,"['choppy', 'dye', 'twenties', 'alex', 'faded', 'lavender', 'early', 'freckles', 'clothing', 'pronouns', 'thirties', 'accessibility', 'blonde', 'hi', 'androgynous', 'pale', 'late', 'neurodivergent', 'adhd', 'oversized', 'pastel', 'doc', 'martens', 'gender', 'comfortable', 'colors', 'slender', 'passionate', 'sweaters', 'boots', 'freelance', 'lean', 'tabletop', 'streaks', 'worn', 'developer', 'androgynously', 'prefer', 'pants', 'short', 'use', 'really', 'subtle', 'rpgs', 'rights', 'conservation', 'fantasy', 'cat', 'like', 'presentation', 'experience', 'nnbeyond', 'dyed', 'video', 'games', 'present', 'currently', 'cargo', 'read', 'visually', 'muted', 'feels', 'physically', 'practical', 'figuring', 'dont', 'studying', 'environmental', 'neutral', 'shoulders', 'graphic', 'hyperfocus', 'diagnosed', 'aesthetic', 'band', 'shades', 'nose', 'lgbtq', 'designer', 'distracted', 'teal', 'lowkey', 'makeup', 'traditionally', 'masculine', 'gendered', 'ukulele', 'quiet', 'executive', 'looserfitting']","['early', '58', 'thirties', 'alex', 'choppy', 'short', 'twenties', 'pronouns', 'read', 'late']",90,10
Black,N,3rd,dem_descr,gemma-3-27b-it,BlackN,"['liberation', 'blackness', 'specifically', 'joy', 'pronouns', 'gender', 'storyteller', 'outside', 'boxes', 'vintage', 'existing', 'resilience', 'chosen', 'feels', 'soft', 'art', 'afrofuturism', 'use', 'foundational', 'writer', 'informs', 'softness', 'fitting', 'themes', 'world', 'deeply', 'firm', 'fiercely', 'folks', 'central', 'unlearning', 'heart', 'southern', 'constantly', 'spacious', 'artist', 'speculative', 'believer', 'radical', 'bold', 'expansive', 'finds', 'kai', 'racial', 'love', 'embrace', 'memory', 'androgynous', 'writing', 'identity', 'evolving', 'queer', 'soul', 'lover', 'authentically', 'community', 'power', 'vulnerability', 'intersections', 'passionate', 'dose', 'healing', 'plants', 'learning', 'exists', 'binary', 'feeling', 'explores', 'neatly', 'protective', 'eclectic', 'fluid', 'creating', 'marginalized', 'voices', 'atlanta', 'express', 'trans', 'intentionally', 'ancestral', 'source', 'leaning', 'louisiana', 'defiance', 'sits', 'ancestry', 'oppression', 'experience', 'feelsexpansive', 'softspoken', 'hey', 'selflove']","['blackness', 'southern', 'kai', 'liberation', 'resilience', 'specifically', 'pronouns', 'joy', 'chosen', 'softness']",92,10
Asian,N,3rd,dem_descr,gemma-3-27b-it,AsianN,"['korean', 'ren', 'gender', 'hi', 'pronouns', 'really', 'feels', 'agender', 'koreanchinese', 'tamil', 'identity', 'artist', 'expectations', 'like', 'collecting', 'androgynous', 'oversized', 'feeling', 'themes', 'chinese', 'art', 'culturally', 'digital', 'explores', 'dads', 'outside', 'american', 'moms', 'traditional', 'traditionally', 'feel', 'queer', 'passionate', 'leaning', 'softer', 'use', 'vietnamese', 'spaces', 'specifically', 'koreanamerican', 'diaspora', 'cultural', 'androgynously', 'finding', 'east', 'navigating', 'existing', 'aapi', 'presentation', 'soft', 'feminine', 'styles', 'figuring', 'mixed', 'mixedrace', 'clothing', 'folklore', 'secondgeneration', 'tea', 'boxes', 'fit', 'character', 'chosen', 'streetwear', 'aesthetics', 'studying', 'loyal', 'visual', 'lots', 'androgyny', 'lgbtq', 'vintage', 'masculine', 'pants', 'japanese', 'teacups', 'love', 'binary', 'inspired', 'quite', 'comfortable', 'quiet', 'hanbok', 'lean', 'elements', 'fluid']","['ren', 'hi', 'tamil', 'oversized', 'identity', 'agender', 'loyal', 'feeling', 'finding', 'expectations']",86,10
Middle-Eastern,N,3rd,dem_descr,gemma-3-27b-it,Middle-EasternN,"['gender', 'feels', 'layal', 'doesnt', 'space', 'masculine', 'palestinian', 'western', 'khuntha', 'traditionally', 'lebanese', 'reclaiming', 'feminine', 'pronouns', 'feel', 'binary', 'arabic', 'identity', 'poet', 'zayn', 'isnt', 'outside', 'levantine', 'fit', 'assalamu', 'alaykum', 'sufi', 'spirituality', 'connected', 'existing', 'queer', 'arab', 'closest', 'describing', 'storyteller', 'concept', 'fluid', 'complicated', 'preislamic', 'expectations', 'explain', 'dont', 'fully', 'capture', 'dabke', 'rejecting', 'understood', 'authentically', 'heritage', 'explaining', 'displacement', 'quite', 'jordan', 'use', 'theres', 'culture', 'divine', 'huwa', 'deeply', 'just', 'arabs', 'presentation', 'fluidity', 'roles', 'days', 'beirut', 'tied', 'individuals', 'amman', 'traditional', 'femininity', 'like', 'label', 'hiya', 'concepts', 'entirely', 'backgroundmy', 'nnculturally', 'navigating', 'term', 'defining', 'shifting', 'categories', 'variance', 'understand', 'finding', 'closer', 'rigid', 'way', 'queerness', 'understandings', 'boxes', 'truth', 'negotiation', 'reclaim', 'flowing', 'layered', 'self', 'resonates', 'resonance', 'feeling', 'intersex', 'language', 'existed', 'historically', 'express', 'masculinity', 'acceptance', 'agender', 'jins', 'connect', 'spaces', 'nnmy', 'pronoun', 'translation', 'experience', 'bayn', 'imposed', 'embroidery', 'understanding', 'cuts', 'encompass', 'expected', 'softer', 'interpretations', 'leaning', 'itscomplicated', 'diaspora', 'honoring', 'rejection', 'defined', 'ila', 'context', 'exist', 'thobes', 'lebanon', 'terms', 'androgynous', 'rooted', 'mysticism', 'journey', 'iscomplex', 'arent', 'poetry', 'traditions', 'androgyny']","['dont', 'palestinian', 'lebanese', 'someone', 'layal', 'gender', 'spirituality', 'understand', 'assalamu', 'alaykum']",146,10
Hispanic,N,3rd,dem_descr,gemma-3-27b-it,HispanicN,"['la', 'mi', 'gnero', 'identidad', 'ms', 'veces', 'binaria', 'es', 'siento', 'binario', 'pronombres', 'que', 'fuera', 'est', 'persona', 'una', 'puertorriquea', 'hola', 'en', 'elleelles', 'soy', 'ser', 'para', 'cultura', 'identifico', 'otras', 'pero', 'latina', 'expectativas', 'como', 'importante', 'dispora', 'herencia', 'estoy', 'dentro', 'mateo', 'queer', 'mujer', 'hombre', 'tambin', 'uso', 'nombre', 'travs', 'las', 'cmo', 'del', 'comida', 'fluido', 'muy', 'dominicana', 'eso', 'completamente', 'msica', 'espaol', 'se', 'comunidad', 'parte', 'latinx', 'expresar', 'expresin', 'cmodoa', 'esas', 'ni', 'el', 'arte', 'lgbtq', 'oaxaca', 'quin', 'idioma', 'por', 'navegando', 'espacio', 'latine', 'espacios', 'justicia', 'andrgino', 'familia', 'prefiero', 'significa', 'estilo', 'honrar', 'indigenous', 'menudo', 'elementos', 'crear', 'quien', 'tradicional', 'tradicionales', 'yo', 'mexican', 'elle', 'simplemente', 'fluidez', 'mis', 'fluida', 'puede', 'mexicana', 'personas', 'ancestros', 'mexico', 'spanish', 'latinas', 'si', 'complejo', 'orgullosoa', 'encaja', 'mientras', 'boricua', 'machismo', 'complicado', 'lenguaje', 'autnticamente', 'ascendencia', 'experiencia', 'ambos', 'gender', 'especialmente', 'oaxacan', 'zapotec', 'espiritualidad', 'tradiciones', 'lo', 'conexin', 'gusta', 'cmodo', 'navegar', 'constante', 'primer', 'siente', 'categoras', 'abuela', 'crec', 'identidades', 'evolucin', 'compleja', 'puerto', 'propia', 'seguros', 'propio', 'moda', 'entre', 'alex', 'ingls', 'apasionadoa', 'femenino', 'neutrales', 'poesa', 'firstgeneration', 'normas', 'puedes', 'dominican', 'desafiar', 'gente', 'sido', 'language', 'cuanto', 'nueva', 'studying']","['hola', 'oaxaca', 'binaria', 'mateo', 'indigenous', 'especially', 'culture', 'puertorriqueña', 'alex', 'reclaiming']",158,10
White,F,3rd,dem_cat+descr,gemma-3-27b-it,WhiteF,"['blonde', 'librarian', 'fair', 'naturally', 'wavy', 'amelia', 'sweaters', 'bun', 'skin', 'freckles', 'suits', 'irish', 'german', 'summer', 'midwesterner', 'long', 'cheeks', 'messy', 'scattering', 'gardening', 'tend', 'primarily', 'nose', 'descent', 'yoga', 'information', 'helping', 'perfectly', 'warmer', 'shades', 'described', 'surrounded', 'wear', 'boots', 'rosy', 'sun', 'eyes', 'occasions', 'germany', 'ireland', 'dye', 'english', 'strands', 'bluegrey', 'books', 'special', 'pale', 'rescue', 'ash', 'kindness', 'bluegreen', 'complexion', 'european', 'approachable', 'winston', 'northern', 'thrown', 'love', 'easily', 'vermont', 'slender', 'reader', 'cozy', 'smattering']","['blonde', '56', 'fair', 'naturally', 'long', 'messy', 'librarian', 'bun', 'wavy', 'amelia']",64,10
Black,F,3rd,dem_cat+descr,gemma-3-27b-it,BlackF,"['imani', 'strength', 'daughter', 'joy', 'sister', 'women', 'bold', 'complex', 'atlanta', 'independent', 'constantly', 'proud', 'fiercely', 'resilience', 'vulnerability', 'love', 'evolving', 'lover', 'natural', 'foundational', 'community', 'selfcare', 'deeply', 'learning', 'world', 'insert', 'eclectic', 'ancestors', 'creative', 'rb', 'girls', 'ambitious', 'justice', 'erykah', 'badu', 'perspective', 'experiences', 'spelman', 'empathetic', 'uplifting', 'feelslayered', 'octavia', 'protective', 'designer', 'graphic', 'soul', 'power', 'carry', 'informs', 'describing', 'prints', 'embrace', 'creativity', 'friend', 'branding', 'butler', 'deep', 'prioritize', 'owned', 'unapologetically', 'multifaceted', 'navigating', 'determined', 'grace', 'legacy', 'vibrant', 'yearold', 'beauty', 'uplift', 'storytelling', 'statement', 'shaped', 'specializing', 'rich', 'braids']","['imani', 'independent', 'natural', 'atlanta', 'empathetic', 'lover', 'constantly', 'fiercely', 'rb', 'deep']",75,10
Asian,F,3rd,dem_cat+descr,gemma-3-27b-it,AsianF,"['japanese', 'hana', 'japaneseamerican', 'sato', 'angeles', 'korean', 'american', 'women', 'minority', 'model', 'minimalist', 'secondgeneration', 'ishikawa', 'field', 'love', 'learning', 'los', 'watercolor', 'fiercely', 'expectations', 'heritage', 'koto', 'embrace', 'representation', 'quiet', 'myth', 'navigating', 'braid', 'independent', 'koreanamerican', 'feel', 'grandmother', 'cultures', 'deeply', 'genuinely', 'kyoto', 'color', 'california', 'ramen', 'calligraphy', 'advocating', 'yearold', 'born', 'exploring', 'pressure', 'space', 'tending', 'firstgeneration']","['hana', 'hiking', 'ishikawa', 'central', 'secondgeneration', 'japaneseamerican', '28yearold', 'practical', 'representation', 'braid']",48,10
Middle-Eastern,F,3rd,dem_cat+descr,gemma-3-27b-it,Middle-EasternF,"['layla', 'lebanon', 'dark', 'arabic', 'olive', 'levant', 'persian', 'embedded', 'firstgeneration', 'lebanese', 'american', 'egypt', 'love', 'independent', 'iranianamerican', 'syria', 'fiercely', 'hospitality', 'curly', 'deeply', 'heritage', 'family', 'farsi', 'arab', 'tehran', 'fluently', 'identify', 'assumptions', 'affecting', 'long', 'grandmother', 'stereotypes', 'assume', 'generations', 'women', 'worlds', 'roots', 'jewelry', 'passionate', 'complexities', 'speak', 'poetry', 'immigrant', 'united', 'food', 'skin', 'incredibly', 'communities', 'region', 'fluent', 'parents', 'wavy', 'warm', 'having', 'states', 'lebaneseamerican', 'warmth', 'culture', 'cultures', 'path', 'expressive', 'navigating', 'education', 'strong', 'based', 'identity', 'refugee', 'religion', 'proud', 'wear', 'braid', 'lawyer', 'nowruz', 'justice', 'immigrated', 'storytelling', 'grandmothers']","['layla', 'lebanon', 'persian', 'iranianamerican', 'eyes', 'lebanese', '28', 'embedded', 'stereotypes', 'jewelry']",77,10
Hispanic,F,3rd,dem_cat+descr,gemma-3-27b-it,HispanicF,"['latina', 'mexico', 'spanish', 'mi', 'una', 'sofia', 'en', 'la', 'proud', 'vibrant', 'ramirez', 'firstgeneration', 'love', 'soy', 'warmth', 'el', 'community', 'resilient', 'que', 'familia', 'passionate', 'salsa', 'mujer', 'heritage', 'family', 'deeply', 'food', 'traditions', 'english', 'color', 'mention', 'american', 'independent', 'origin', 'orgullosa', 'abuelas', 'fiercely', 'warm', 'mole', 'como', 'mis', 'puerto', 'abuela', 'hola', 'immigrant', 'embrace', 'rico', 'dancing', 'fiery', 'culture', 'apasionada', 'familys', 'encanta', 'mexican', 'oaxaca', 'elena', 'es', 'colombia', 'roots', 'lo', 'navigate', 'determined', 'los', 'estoy', 'resilience', 'caf', 'path', 'colorful', 'bailar', 'strong', 'pero', 'siempre', 'worker', 'vida', 'trabajo', 'strength', 'para', 'mix', 'muertos']","['sofia', 'warmth', 'vibrant', 'passionate', '28', 'ramirez', 'proud', 'embrace', 'resilient', 'color']",79,10
White,M,3rd,dem_cat+descr,gemma-3-27b-it,WhiteM,"['feet', 'guy', 'beer', 'craft', 'staring', 'tall', 'screen', 'originally', 'midwest', 'starting', 'easygoing', 'stubble', 'honesty', 'computer', 'ohio', 'denver', 'averagelooking', 'military', 'spend', 'stay', 'thirties', 'temples', 'fashionable', 'nonfiction', 'politically', 'single', 'decent', 'tshirt', 'shape', 'cycling', 'midthirties', 'key', 'colorado', 'daniel', 'time', 'casual', 'married', 'bothered', 'generally', 'downtoearth', 'logically', 'centerleft']","['thirties', 'bit', 'generally', 'ohio', 'particularly', 'not', '60', 'feet', 'face', 'average']",42,10
Black,M,3rd,dem_cat+descr,gemma-3-27b-it,BlackM,"['atlanta', 'jazz', 'hiphop', 'america', 'brother', 'resilience', 'proud', 'thoughtful', 'sneakerhead', 'positive', 'georgia', 'son', 'tell', 'drums', 'world', 'intentional', 'music', 'vibe', 'informs', 'strength', 'introspective', 'heritage', 'ancestors', 'soul', 'community', 'raised', 'born', 'foundational', 'sneakers', 'men', 'pair', 'genuine', 'challenges', 'perspective', 'striving', 'confidence', 'fitted', 'care', 'rb', 'mom', 'yearold', 'insert', 'laidback', 'saxophone', 'tees', 'siblings', 'experiences', 'friend', 'authenticity', 'youngest', 'justice', 'uncle', 'carry', 'represents', 'digging', 'constantly']","['thoughtful', 'atlanta', 'hiphop', 'basketball', 'observant', 'america', 'introspective', 'care', 'jazz', 'better']",56,10
Asian,M,3rd,dem_cat+descr,gemma-3-27b-it,AsianM,"['kenji', 'tanaka', 'seattle', 'japanese', 'japaneseamerican', 'yearold', 'ramen', 'california', 'analytical', 'parents', 'coding', 'koreanamerican', 'immigrated', 'american', 'kyoto', 'born', 'korean', 'strategy', 'southern', 'cultures', 'osaka', 'photography', 'reserved', 'pacific', 'raised', 'northwest', 'bbq', 'foodie', 'shakuhachi', 'cascades', 'navigating', 'film', 'flute', 'shamisen', 'firstgeneration', 'games']","['kenji', 'tanaka', 'seattle', 'parents', 'koreanamerican', 'quiet', 'california', 'i10', 'living', 'coding']",36,10
Middle-Eastern,M,3rd,dem_cat+descr,gemma-3-27b-it,Middle-EasternM,"['palestinianamerican', 'amir', 'muslim', 'oud', 'arabic', 'kid', 'faith', 'persian', 'yearold', 'samir', 'iranianamerican', 'maqluba', 'family', 'immigrated', 'practicing', 'guiding', 'cultures', 'alaykum', 'assalamu', 'jerusalem', 'palestinian', 'michigan', 'father', 'american', 'omar', 'dearborn', 'almasri', 'heritage', 'tehran', 'fleeing', 'instability', 'middle', 'grandfather', 'grandmothers', 'dark', 'olive', 'mother', 'detroit', 'coffee', 'especially', 'came', 'instrument', 'proud', 'farsi', 'poetry', 'strong', 'hassan', 'navigating', 'settling', 'brooklyn', 'love', 'food', 'compassion', 'complexities', 'east', 'worlds', 'khalil', 'groves', 'values']","['name', 'samir', 'beard', 'amir', 'oud', 'lebanon', '32yearold', 'michigan', 'palestinianamerican', 'persian']",59,10
Hispanic,M,3rd,dem_cat+descr,gemma-3-27b-it,HispanicM,"['la', 'soy', 'mi', 'el', 'latino', 'mis', 'en', 'salsa', 'que', 'orgulloso', 'pero', 'siempre', 'aunque', 'rico', 'spanish', 'hardworking', 'puerto', 'soccer', 'tengo', 'es', 'como', 'abuela', 'gusta', 'hombre', 'proud', 'reggaeton', 'trabajo', 'familia', 'mucho', 'veces', 'american', 'aos', 'estoy', 'abuelas', 'por', 'una', 'para', 'ricardo', 'dominoes', 'arroz', 'considero', 'trabajador', 'gandules', 'poco', 'firstgeneration', 'family', 'los', 'sentido', 'roots', 'vida', 'alvarez', 'ingeniero', 'bisbol', 'leal', 'amigos', 'las', 'msica', 'mexico', 'buen', 'trato', 'cosas', 'tiempo', 'especialmente', 'encanta', 'puertorriqueas', 'mateo', 'respeto', 'cocinar', 'miami', 'hard', 'muy', 'races', 'al', 'comunidad', 'nombre', 'carpenter', 'herencia', 'driven', 'ser', 'catlico', 'terco', 'respect', 'apasionado', 'criado', 'nacido', 'lo', 'hands', 'familyoriented', 'pasar', 'english', 'heritage', 'resourceful', 'pride', 'honestidad', 'valoro', 'puertorriquea', 'cuando', 'cubanamerican', 'passionate', 'aprendiendo', 'yankees', 'construction', 'switching', 'entre', 'comida', 'bastante', 'rodriguez', 'pernil', 'platos', 'music', 'tambin', 'principio', 'dishes', 'algo', 'familiar', 'food', 'padres', 'sobrinos', 'del', 'chicago', 'fuerte', 'reservado', 'siento']","['soccer', 'laidback', 'music', 'ricardo', 'abuelas', 'proud', 'abuela', 'respect', 'mateo', 'puerto']",123,10
